region,week,avg_shipping_delay_days,logistics_issue_flag,issue_reason,delivery_success_rate
Caribbean,2011-10-31,0,0,Weather,0.8029029957148524
Caribbean,2011-11-28,2,0,Traffic,0.8406373309984313
Caribbean,1900-01-01,0,1,Weather,0.9919968134189672
Caribbean,2011-05-02,3,0,None,0.8920043185206374
Caribbean,2011-01-03,4,0,Strike,0.8574871970480705
Caribbean,2011-10-03,0,0,Strike,0.9983584483809941
Caribbean,2011-04-04,2,0,Traffic,0.8224728967603142
Caribbean,2011-07-04,4,0,Traffic,0.971186771147205
Caribbean,2011-09-05,0,0,Traffic,0.9561099708109997
Caribbean,2011-12-05,3,0,Traffic,0.8265832310367162
Caribbean,2011-06-06,3,0,Traffic,0.8084467259399125
Caribbean,2011-02-07,2,0,Strike,0.8530048925059559
Caribbean,2011-11-07,0,0,None,0.9772958749033684
Caribbean,2011-03-07,3,0,Weather,0.8786630037325169
Caribbean,2011-08-08,0,0,None,0.9442699162769479
Caribbean,2011-05-09,4,1,Strike,0.969736636233958
Caribbean,2011-01-10,4,0,Strike,0.8247829999303699
Caribbean,2011-10-10,0,0,Strike,0.807068198423799
Caribbean,2011-04-11,2,0,None,0.8441609496248297
Caribbean,2011-07-11,2,1,Traffic,0.9633332253193293
Caribbean,2011-09-12,2,0,Strike,0.8558388184364543
Caribbean,2011-12-12,4,0,Traffic,0.8809829636110924
Caribbean,2012-01-30,0,0,Strike,0.8133093687933687
Caribbean,2012-02-27,4,1,Traffic,0.9404223693203453
Caribbean,2012-03-26,2,0,Strike,0.9968763514768872
Caribbean,2012-04-30,2,1,None,0.9165895221507055
Caribbean,2012-05-28,0,0,Weather,0.9110160175748373
Caribbean,2012-06-25,1,0,None,0.8923702416479973
Caribbean,2012-07-30,0,0,Strike,0.9558018952295576
Caribbean,2012-08-27,4,0,Strike,0.9974158672448845
Caribbean,2012-10-01,2,0,Weather,0.9439886459180674
Caribbean,2012-10-29,3,0,Strike,0.9446751238191399
Caribbean,2012-11-26,1,0,Weather,0.9496284891302231
Caribbean,2012-01-02,1,1,Weather,0.9931527155727871
Caribbean,2012-04-02,3,1,Weather,0.9767618767845176
Caribbean,2012-07-02,2,0,Strike,0.9052074610296785
Caribbean,2012-09-03,0,0,Weather,0.9491430318607958
Caribbean,2012-12-03,0,0,Strike,0.9531805324541438
Caribbean,2012-06-04,2,0,Traffic,0.8360276896887056
Caribbean,2012-03-05,0,0,Weather,0.8948698799706335
Caribbean,2012-11-05,3,0,Strike,0.9167484771356769
Caribbean,2012-02-06,3,0,None,0.8512542276460294
Caribbean,2012-08-06,0,1,Strike,0.884353116300816
Caribbean,2012-05-07,2,0,Weather,0.8455618257378075
Caribbean,2012-10-08,3,0,Weather,0.9771215704975414
Caribbean,2012-01-09,3,0,Weather,0.8889632889198418
Caribbean,2012-04-09,3,0,Strike,0.9830324355731423
Caribbean,2012-07-09,1,1,Weather,0.9037841623898709
Caribbean,2012-09-10,1,0,Traffic,0.9882251119299008
Caribbean,2012-12-10,4,1,Strike,0.8545353430762229
Caribbean,2012-06-11,0,0,Strike,0.9439551004842027
Caribbean,2012-03-12,3,0,None,0.8811802250818092
Caribbean,2012-11-12,1,1,None,0.9286233084613129
Caribbean,2012-12-31,3,0,Strike,0.8049986214976973
Caribbean,2013-01-28,3,1,Strike,0.9539346972182603
Caribbean,2013-02-25,3,0,Traffic,0.8833568159062318
Caribbean,2013-04-01,2,0,Weather,0.9155935878475089
Caribbean,2013-04-29,2,0,Weather,0.8280677242167903
Caribbean,2013-05-27,2,1,Weather,0.9011357633206567
Caribbean,2013-07-01,2,1,Strike,0.8484193137049109
Caribbean,2013-07-29,2,0,Traffic,0.8032005873738047
Caribbean,2013-08-26,0,0,None,0.8248364570964303
Caribbean,2013-09-30,0,0,Weather,0.8559085078415143
Caribbean,2013-10-28,2,0,None,0.9567758452063658
Caribbean,2013-11-25,4,0,None,0.8737099880869854
Caribbean,2013-09-02,0,1,Strike,0.9221431204259802
Caribbean,2013-12-02,2,0,Traffic,0.8791621575772178
Caribbean,2013-06-03,2,0,None,0.9926465924911756
Caribbean,2013-02-04,3,0,Weather,0.9597600972160996
Caribbean,2013-03-04,1,0,Strike,0.9552243910461725
Caribbean,2013-11-04,4,0,Strike,0.9525542304946091
Caribbean,2013-08-05,2,0,Strike,0.8125295686984962
Caribbean,2013-05-06,2,0,Weather,0.8700663574337645
Caribbean,2013-01-07,1,0,Traffic,0.9807609475215086
Caribbean,2013-10-07,3,1,Weather,0.8703426917552864
Caribbean,2013-04-08,1,0,None,0.9425986363739394
Caribbean,2013-07-08,4,0,Weather,0.9847079501297715
Caribbean,2013-09-09,3,0,None,0.9052685608860429
Caribbean,2013-12-09,1,0,Weather,0.8999549719203972
Caribbean,2013-06-10,2,1,Traffic,0.8051529007657259
Caribbean,2013-02-11,0,0,Strike,0.9788627640999206
Caribbean,2013-11-11,0,0,Traffic,0.9152628213948498
Caribbean,2013-03-11,0,0,Weather,0.9188785341464469
Caribbean,2013-08-12,2,0,Traffic,0.8892179671298289
Caribbean,2013-12-30,0,0,Weather,0.8021665578622638
Caribbean,2014-01-27,3,0,Strike,0.8612410598547305
Caribbean,2014-02-24,2,0,None,0.8232084678606227
Caribbean,2014-03-31,3,0,Weather,0.8070147284782732
Caribbean,2014-04-28,4,1,Weather,0.9513761885426946
Caribbean,2014-05-26,4,0,Strike,0.8646740218123046
Caribbean,2014-06-30,4,0,Strike,0.8317817254878075
Caribbean,2014-07-28,3,0,Strike,0.8707982654114669
Caribbean,2014-09-01,0,0,Strike,0.8005720940996753
Caribbean,2014-09-29,3,0,Weather,0.8214674445288805
Caribbean,2014-10-27,0,0,Strike,0.923343048175361
Caribbean,2014-12-01,1,0,None,0.8245487482414116
Caribbean,2014-06-02,2,0,Strike,0.852927761160363
Caribbean,2014-02-03,0,0,Traffic,0.9875979480477252
Caribbean,2014-03-03,0,0,None,0.9455888008861079
Caribbean,2014-11-03,3,0,None,0.8997160394626936
Caribbean,2014-08-04,0,0,Traffic,0.832907825602507
Caribbean,2014-05-05,2,0,Traffic,0.8246123242893291
Caribbean,2014-01-06,3,0,Traffic,0.8774330357888163
Caribbean,2014-10-06,2,0,Strike,0.8589688163445423
Caribbean,2014-04-07,3,0,Strike,0.8363414282980253
Caribbean,2014-07-07,3,0,Weather,0.863490944413073
Caribbean,2014-09-08,1,0,None,0.9819373891919463
Caribbean,2014-12-08,4,1,Weather,0.9779146731793248
Caribbean,2014-06-09,1,0,None,0.9999000980610097
Caribbean,2014-02-10,3,0,Traffic,0.9213500141768354
Caribbean,2014-03-10,4,0,Strike,0.8766057309135471
Caribbean,2014-11-10,3,0,Strike,0.9705873461433402
Caribbean,2014-08-11,0,0,Traffic,0.9776663411009152
Caribbean,2014-05-12,4,0,Weather,0.8906043383069346
North Asia,2010-12-27,2,0,Traffic,0.8162230642001214
North Asia,2011-01-31,0,0,None,0.8675549221350376
North Asia,2011-02-28,2,0,Weather,0.8867844854224008
North Asia,2011-03-28,2,0,None,0.963063560601042
North Asia,2011-04-25,4,0,Traffic,0.9486791562671645
North Asia,2011-05-30,0,0,Strike,0.8500584017347032
North Asia,2011-06-27,0,0,Traffic,0.955049830842581
North Asia,2011-08-01,0,0,Traffic,0.8933412193386865
North Asia,2011-08-29,3,0,Weather,0.9902104212393021
North Asia,2011-09-26,1,1,Strike,0.883970198702726
North Asia,2011-10-31,3,0,Weather,0.8879138817158672
North Asia,2011-11-28,3,0,None,0.8824294644587812
North Asia,1900-01-01,0,0,Strike,0.9228738597920532
North Asia,2011-05-02,3,0,Weather,0.9110096920328946
North Asia,2011-01-03,2,0,Strike,0.9571443205994472
North Asia,2011-10-03,0,0,Strike,0.9518995824680979
North Asia,2011-04-04,3,0,None,0.8129285206455726
North Asia,2011-07-04,1,0,Strike,0.9538555473054456
North Asia,2011-09-05,3,0,None,0.8320743098468153
North Asia,2011-12-05,0,1,Traffic,0.8412985661739807
North Asia,2011-06-06,1,0,Traffic,0.9779927911048828
North Asia,2011-02-07,0,0,None,0.9399955848845225
North Asia,2011-11-07,1,1,Traffic,0.8348071084278296
North Asia,2011-03-07,2,0,Strike,0.8650127598061392
North Asia,2011-08-08,4,0,Traffic,0.957934180663383
North Asia,2011-05-09,2,0,Traffic,0.8755550680648128
North Asia,2011-01-10,4,0,Weather,0.9881009722237308
North Asia,2011-10-10,4,0,Weather,0.949377561187957
North Asia,2011-04-11,1,0,Weather,0.8788330183563142
North Asia,2011-07-11,2,1,Strike,0.9981467411599872
North Asia,2011-09-12,1,0,Traffic,0.9857219801050482
North Asia,2011-12-12,1,0,Strike,0.8599567562223543
North Asia,2012-01-30,2,0,Traffic,0.9783455963272331
North Asia,2012-02-27,3,0,Weather,0.818636918326894
North Asia,2012-03-26,3,0,None,0.9827181058035891
North Asia,2012-04-30,3,0,Weather,0.8152288795092694
North Asia,2012-05-28,3,1,Strike,0.8910679023058983
North Asia,2012-06-25,4,0,None,0.9662078540837181
North Asia,2012-07-30,4,0,Traffic,0.8268114464310815
North Asia,2012-08-27,2,1,None,0.9854425418938233
North Asia,2012-10-01,4,0,Strike,0.8404934366545354
North Asia,2012-10-29,2,0,Strike,0.8707825952465705
North Asia,2012-11-26,4,0,Strike,0.9748103073607786
North Asia,2012-01-02,2,0,Weather,0.9588804030930551
North Asia,2012-04-02,3,0,Weather,0.9298106072219292
North Asia,2012-07-02,4,1,Strike,0.9945458422776278
North Asia,2012-09-03,0,1,Traffic,0.9350352326081574
North Asia,2012-12-03,1,0,Strike,0.9134884152165157
North Asia,2012-06-04,1,1,Weather,0.8971091546251686
North Asia,2012-03-05,3,0,Traffic,0.8453604271878117
North Asia,2012-11-05,0,0,Strike,0.8547789901145274
North Asia,2012-02-06,1,0,Weather,0.9145473370837968
North Asia,2012-08-06,3,0,Strike,0.8691891844917324
North Asia,2012-05-07,1,0,Strike,0.8128753718294157
North Asia,2012-10-08,1,1,Weather,0.9239418000328471
North Asia,2012-01-09,0,0,Traffic,0.9490039683739493
North Asia,2012-04-09,4,0,None,0.8380187987323974
North Asia,2012-07-09,2,0,Weather,0.9264899097628311
North Asia,2012-09-10,2,0,Strike,0.9477071518741886
North Asia,2012-12-10,1,0,Traffic,0.997570030619428
North Asia,2012-06-11,3,0,Traffic,0.9194364223381768
North Asia,2012-03-12,1,0,Weather,0.9861128745081511
North Asia,2012-11-12,2,0,None,0.9846083579148215
North Asia,2012-12-31,1,0,Strike,0.8584146055076274
North Asia,2013-01-28,1,0,None,0.8149023417977029
North Asia,2013-02-25,1,0,Traffic,0.9077899338871818
North Asia,2013-04-01,0,1,Strike,0.8868778866300785
North Asia,2013-04-29,0,0,Traffic,0.8608148789648103
North Asia,2013-05-27,0,1,Strike,0.9254392973046927
North Asia,2013-07-01,4,1,Strike,0.8823919297315281
North Asia,2013-07-29,1,0,Strike,0.9087556154248193
North Asia,2013-08-26,3,1,Strike,0.9109822720533229
North Asia,2013-09-30,0,0,Strike,0.948599239778385
North Asia,2013-10-28,0,0,None,0.9331093045791551
North Asia,2013-11-25,4,1,Strike,0.9886568844173611
North Asia,2013-09-02,4,0,None,0.8418015878018948
North Asia,2013-12-02,0,0,Traffic,0.8209199902876074
North Asia,2013-06-03,3,0,Strike,0.9175021381749804
North Asia,2013-02-04,1,0,None,0.8211235505105419
North Asia,2013-03-04,4,0,Traffic,0.9602486991033247
North Asia,2013-11-04,0,0,Weather,0.9911756917226003
North Asia,2013-08-05,4,0,Strike,0.9799377892897684
North Asia,2013-05-06,4,0,None,0.9739218808986514
North Asia,2013-01-07,4,0,None,0.9543792971272633
North Asia,2013-10-07,1,0,Strike,0.8299242423702932
North Asia,2013-04-08,3,0,Strike,0.9562877184246007
North Asia,2013-07-08,0,0,Traffic,0.9678459802597085
North Asia,2013-09-09,1,0,Strike,0.9307484664937916
North Asia,2013-12-09,2,0,Traffic,0.8639845232771441
North Asia,2013-06-10,0,0,Weather,0.941404127068247
North Asia,2013-02-11,1,1,Strike,0.9036192143616877
North Asia,2013-11-11,4,0,Weather,0.9008007113052275
North Asia,2013-03-11,1,0,Weather,0.9839469498627389
North Asia,2013-08-12,2,0,None,0.8101830860262288
North Asia,2013-12-30,1,0,None,0.8316495964823636
North Asia,2014-01-27,2,1,Traffic,0.860293489662203
North Asia,2014-02-24,4,0,Weather,0.8674615580695363
North Asia,2014-03-31,4,1,Strike,0.8613878922513166
North Asia,2014-04-28,1,0,Strike,0.954012208991314
North Asia,2014-05-26,1,0,Weather,0.829621127941231
North Asia,2014-06-30,1,0,Strike,0.8903212717760433
North Asia,2014-07-28,2,0,Traffic,0.8716238297210427
North Asia,2014-09-01,1,1,Strike,0.8325469752640043
North Asia,2014-09-29,3,0,Weather,0.8044053039417525
North Asia,2014-10-27,2,0,Traffic,0.9047968706906975
North Asia,2014-12-01,0,0,Strike,0.8883623473514679
North Asia,2014-06-02,0,0,None,0.8217198256361393
North Asia,2014-02-03,2,0,Traffic,0.9978311359692228
North Asia,2014-03-03,2,0,None,0.9093440509909662
North Asia,2014-11-03,0,0,Traffic,0.9999683734085599
North Asia,2014-08-04,2,0,Strike,0.8043742138081655
North Asia,2014-05-05,1,0,Weather,0.989582334050352
North Asia,2014-01-06,2,0,Strike,0.8081695302068482
North Asia,2014-10-06,0,1,Traffic,0.9823934208300344
North Asia,2014-04-07,1,0,Weather,0.8532499095331386
North Asia,2014-07-07,2,0,Weather,0.8748273827249804
North Asia,2014-09-08,2,0,Weather,0.8662769709617233
North Asia,2014-12-08,2,0,Traffic,0.9799096774588789
North Asia,2014-06-09,2,1,Weather,0.8876155643986304
North Asia,2014-02-10,4,1,Weather,0.904163432297298
North Asia,2014-03-10,3,0,Traffic,0.8177615878186412
North Asia,2014-11-10,2,0,Traffic,0.9697255830523117
North Asia,2014-08-11,1,0,Traffic,0.9260388239717424
North Asia,2014-05-12,2,0,None,0.9435453030855399
East,2010-12-27,1,0,None,0.9872502693029104
East,2011-01-31,1,0,Strike,0.809649171673657
East,2011-02-28,3,0,Strike,0.943947404016427
East,2011-03-28,2,0,None,0.9127682181883414
East,2011-04-25,2,1,Traffic,0.9490182006531724
East,2011-05-30,0,0,Strike,0.9984564985131682
East,2011-06-27,0,0,Traffic,0.9029562739761682
East,2011-08-01,1,0,Strike,0.9064817714555876
East,2011-08-29,2,1,Strike,0.8798910409506252
East,2011-09-26,0,0,None,0.8396423261558108
East,2011-10-31,1,1,Traffic,0.8430971821796089
East,2011-11-28,3,0,Traffic,0.9024696523746447
East,1900-01-01,3,0,Weather,0.9286637094124814
East,2011-05-02,4,1,Weather,0.8035287603205093
East,2011-01-03,0,1,Traffic,0.9642629846313492
East,2011-10-03,0,0,Strike,0.9248435426803447
East,2011-04-04,4,1,None,0.9607270550160072
East,2011-07-04,4,0,None,0.90582477949704
East,2011-09-05,3,0,Weather,0.8955099658952249
East,2011-12-05,2,0,Strike,0.9285225493034828
East,2011-06-06,2,0,Weather,0.9062858511483564
East,2011-02-07,2,0,None,0.8315010651456336
East,2011-11-07,2,0,Traffic,0.8261500642258158
East,2011-03-07,4,0,Traffic,0.8309646846784351
East,2011-08-08,1,1,Traffic,0.9464035600993198
East,2011-05-09,3,0,Traffic,0.9872652776432339
East,2011-01-10,3,0,None,0.8484743388115985
East,2011-10-10,1,0,Strike,0.9989119639326867
East,2011-04-11,3,0,Weather,0.9437417748589464
East,2011-07-11,1,0,Strike,0.9087850364187257
East,2011-09-12,1,0,None,0.9676963914712327
East,2011-12-12,2,0,Traffic,0.8954903352780037
East,2012-01-30,3,0,Weather,0.8088398521277398
East,2012-02-27,2,0,Traffic,0.8897140250794172
East,2012-03-26,2,0,Strike,0.9761968648543364
East,2012-04-30,0,0,Strike,0.8630502827863578
East,2012-05-28,1,0,Weather,0.8294116702310029
East,2012-06-25,3,0,Strike,0.842521810890805
East,2012-07-30,4,0,Traffic,0.8806415092721673
East,2012-08-27,3,1,Strike,0.8680345298345238
East,2012-10-01,3,0,Traffic,0.8335501338229059
East,2012-10-29,2,0,Traffic,0.8301897778157151
East,2012-11-26,3,0,None,0.9808600384674466
East,2012-01-02,2,0,Weather,0.8721488988268217
East,2012-04-02,1,0,Traffic,0.808681824751427
East,2012-07-02,1,0,Weather,0.8615314259293168
East,2012-09-03,1,0,Traffic,0.8620442222049051
East,2012-12-03,2,0,None,0.8597309458343106
East,2012-06-04,4,0,None,0.851170212075872
East,2012-03-05,3,0,Traffic,0.9739818956902101
East,2012-11-05,3,0,Traffic,0.8235333096715213
East,2012-02-06,2,1,None,0.8790984743279475
East,2012-08-06,1,0,Strike,0.9441501690388673
East,2012-05-07,2,1,None,0.954374544489511
East,2012-10-08,2,1,Strike,0.8094188612855304
East,2012-01-09,1,0,Weather,0.8686421413801758
East,2012-04-09,3,0,None,0.8876634293438601
East,2012-07-09,1,0,None,0.8803265653729648
East,2012-09-10,4,0,Strike,0.8706362840173054
East,2012-12-10,1,1,Strike,0.9142304505903018
East,2012-06-11,0,0,Strike,0.811146057607862
East,2012-03-12,1,0,None,0.8970534444445396
East,2012-11-12,2,0,Strike,0.8648586117079313
East,2012-12-31,0,0,Strike,0.989491370111026
East,2013-01-28,0,0,Strike,0.8350758089768622
East,2013-02-25,1,0,Weather,0.9048858054940213
East,2013-04-01,0,0,Strike,0.8420814757340424
East,2013-04-29,2,0,Weather,0.9910620363071048
East,2013-05-27,1,0,Weather,0.9782755149846974
East,2013-07-01,3,0,Strike,0.8514689335131901
East,2013-07-29,2,0,None,0.878097581509989
East,2013-08-26,3,0,Traffic,0.8791101288878156
East,2013-09-30,2,0,Strike,0.8188150928742824
East,2013-10-28,3,1,Traffic,0.98190492273037
East,2013-11-25,4,1,Strike,0.8149256116716586
East,2013-09-02,1,0,Traffic,0.8053212138444219
East,2013-12-02,4,0,Traffic,0.8703812743542998
East,2013-06-03,3,0,Strike,0.8090106883483289
East,2013-02-04,4,0,Traffic,0.8147588250294636
East,2013-03-04,0,0,Strike,0.8471735316563336
East,2013-11-04,0,0,Weather,0.8980745424175688
East,2013-08-05,3,0,Strike,0.9662383256553628
East,2013-05-06,2,0,Weather,0.8478904779049217
East,2013-01-07,2,0,Weather,0.970176373249882
East,2013-10-07,2,0,None,0.8659066781713243
East,2013-04-08,2,0,Weather,0.9437079471822021
East,2013-07-08,2,1,Weather,0.8109502642788982
East,2013-09-09,3,0,Weather,0.8663384184368809
East,2013-12-09,3,0,Strike,0.9556813610221201
East,2013-06-10,1,1,None,0.8561404243350653
East,2013-02-11,3,1,None,0.9093729458113471
East,2013-11-11,1,1,Strike,0.9958984968518741
East,2013-03-11,1,0,Strike,0.9608349945795985
East,2013-08-12,0,0,Strike,0.9147776958343401
East,2013-12-30,0,1,Weather,0.8090904984333471
East,2014-01-27,3,0,None,0.821390113661204
East,2014-02-24,4,0,None,0.9770861385550582
East,2014-03-31,3,1,Traffic,0.8166461056281166
East,2014-04-28,3,0,Traffic,0.8302977527806632
East,2014-05-26,1,0,None,0.9034166997611709
East,2014-06-30,2,0,Weather,0.8139889293588338
East,2014-07-28,3,1,None,0.9314966786748501
East,2014-09-01,4,0,Strike,0.9803049338606208
East,2014-09-29,2,0,Weather,0.943517163085098
East,2014-10-27,1,0,Traffic,0.8414056364176608
East,2014-12-01,1,0,Weather,0.8027403207407497
East,2014-06-02,3,0,Traffic,0.8089549394857797
East,2014-02-03,4,0,Traffic,0.8773446557856208
East,2014-03-03,4,0,Traffic,0.9481130700803553
East,2014-11-03,0,0,Traffic,0.8994517070633207
East,2014-08-04,3,0,Strike,0.8659033159632613
East,2014-05-05,4,0,Weather,0.8131691677850571
East,2014-01-06,2,1,Strike,0.8371158615293467
East,2014-10-06,3,0,Strike,0.9086440312022772
East,2014-04-07,0,0,Strike,0.9557975244961955
East,2014-07-07,1,0,Weather,0.9451299262260298
East,2014-09-08,3,0,Strike,0.9967629933110896
East,2014-12-08,2,0,Traffic,0.8606508273202985
East,2014-06-09,2,0,None,0.8394032289297196
East,2014-02-10,2,0,Weather,0.8843209699353688
East,2014-03-10,2,0,None,0.8371514468982929
East,2014-11-10,0,0,Weather,0.823342451148614
East,2014-08-11,3,0,Strike,0.9200607904603675
East,2014-05-12,2,0,Strike,0.8372975264419429
West,2010-12-27,3,0,Traffic,0.8735638853573062
West,2011-01-31,4,0,Traffic,0.8816850367165125
West,2011-02-28,4,1,Weather,0.9774397367865076
West,2011-03-28,0,0,Strike,0.9911938017718568
West,2011-04-25,2,0,Strike,0.8659683763081311
West,2011-05-30,3,0,None,0.8348539137761545
West,2011-06-27,2,0,None,0.9316500835779915
West,2011-08-01,1,1,Weather,0.9167078964168874
West,2011-08-29,1,1,Weather,0.8863251543413133
West,2011-09-26,3,1,Traffic,0.8335086399991093
West,2011-10-31,4,0,Traffic,0.8818010910416128
West,2011-11-28,2,0,None,0.9772323563501314
West,1900-01-01,1,1,Weather,0.9282782281902141
West,2011-05-02,0,1,None,0.947523617439471
West,2011-01-03,1,1,Traffic,0.9628076508941938
West,2011-10-03,4,1,None,0.8560288786729661
West,2011-04-04,3,1,Traffic,0.9924928460523673
West,2011-07-04,1,1,Traffic,0.8750594012045388
West,2011-09-05,2,0,Weather,0.8421528245792408
West,2011-12-05,4,0,Weather,0.9182399468839092
West,2011-06-06,2,1,Weather,0.9795398728007337
West,2011-02-07,1,1,Strike,0.8455505131456037
West,2011-11-07,1,0,Traffic,0.9313968989493246
West,2011-03-07,4,0,None,0.8331716153841059
West,2011-08-08,1,0,None,0.9010271251580146
West,2011-05-09,4,0,Strike,0.8594674356287059
West,2011-01-10,1,1,Traffic,0.825321833603979
West,2011-10-10,3,0,Traffic,0.9244999632493262
West,2011-04-11,4,0,Traffic,0.9643365316625392
West,2011-07-11,2,0,Traffic,0.9713482378512102
West,2011-09-12,0,0,Weather,0.9118078872226674
West,2011-12-12,2,1,Weather,0.9317885476577882
West,2012-01-30,0,0,Traffic,0.8116600556920758
West,2012-02-27,0,0,Traffic,0.8519937395694718
West,2012-03-26,0,1,Weather,0.9086517080353533
West,2012-04-30,2,0,None,0.8895880874096271
West,2012-05-28,1,0,Strike,0.8631750830118834
West,2012-06-25,4,0,None,0.8381790997413971
West,2012-07-30,0,1,Traffic,0.9509666130900276
West,2012-08-27,0,0,None,0.9616653948237687
West,2012-10-01,4,0,Weather,0.8238406527665175
West,2012-10-29,1,0,Strike,0.8366068332720002
West,2012-11-26,3,1,Strike,0.9246112829859469
West,2012-01-02,3,0,Weather,0.957689183509589
West,2012-04-02,0,0,Strike,0.9476024581025331
West,2012-07-02,3,0,None,0.947527103019029
West,2012-09-03,4,0,Weather,0.8700652220686792
West,2012-12-03,4,0,Traffic,0.8638762641283741
West,2012-06-04,2,0,Traffic,0.8343448284028218
West,2012-03-05,2,1,Strike,0.9110403952064705
West,2012-11-05,4,0,Weather,0.9369414059690431
West,2012-02-06,0,0,Weather,0.8328358133634204
West,2012-08-06,1,0,Strike,0.8275518679490201
West,2012-05-07,2,0,Weather,0.8423665923131944
West,2012-10-08,3,0,None,0.970430817442803
West,2012-01-09,4,1,Strike,0.8200259646622774
West,2012-04-09,1,1,None,0.9945691886741973
West,2012-07-09,1,0,Weather,0.8629581870423273
West,2012-09-10,2,1,Traffic,0.9605643073734714
West,2012-12-10,1,0,Weather,0.9874837980862387
West,2012-06-11,3,0,Traffic,0.9130315348802345
West,2012-03-12,0,0,Strike,0.9709153250729508
West,2012-11-12,1,1,None,0.8743903712943949
West,2012-12-31,3,1,Traffic,0.9002082227613636
West,2013-01-28,0,0,Weather,0.9412830436399702
West,2013-02-25,4,0,Strike,0.883705922905451
West,2013-04-01,1,0,None,0.9228303775325966
West,2013-04-29,4,0,Traffic,0.8071047919100683
West,2013-05-27,1,0,Traffic,0.9791020702372709
West,2013-07-01,0,0,Strike,0.8640449002869098
West,2013-07-29,0,0,None,0.9213627949817675
West,2013-08-26,4,0,Weather,0.922206435684169
West,2013-09-30,0,0,Traffic,0.9964878311265539
West,2013-10-28,2,0,Strike,0.9957106667030465
West,2013-11-25,0,0,None,0.9983024452715767
West,2013-09-02,4,0,Traffic,0.8273474120280107
West,2013-12-02,3,0,Traffic,0.9553822887668383
West,2013-06-03,3,0,None,0.8898109467248566
West,2013-02-04,1,0,Strike,0.8153291289608944
West,2013-03-04,2,0,Strike,0.9097965716336975
West,2013-11-04,0,0,Strike,0.8161059209906742
West,2013-08-05,0,0,Strike,0.9923088867124289
West,2013-05-06,1,0,Traffic,0.9812034263479463
West,2013-01-07,1,0,None,0.9614175080278788
West,2013-10-07,0,0,None,0.8939121700893183
West,2013-04-08,0,0,Weather,0.8043872529205621
West,2013-07-08,0,0,None,0.8972478663432364
West,2013-09-09,4,0,Weather,0.8032089710138364
West,2013-12-09,3,0,Strike,0.9241039975851474
West,2013-06-10,2,0,Strike,0.9581334768105831
West,2013-02-11,2,0,Traffic,0.9122829022045172
West,2013-11-11,1,0,None,0.8402564993277222
West,2013-03-11,4,1,None,0.8360437110917092
West,2013-08-12,2,0,None,0.8973374160856599
West,2013-12-30,2,0,Strike,0.9273460005555597
West,2014-01-27,4,0,Strike,0.8621882667969938
West,2014-02-24,4,0,Traffic,0.804226893982679
West,2014-03-31,3,0,None,0.9405319517108476
West,2014-04-28,2,0,None,0.9426961926636611
West,2014-05-26,0,0,Weather,0.8963948557396452
West,2014-06-30,3,0,Strike,0.9225795281556919
West,2014-07-28,4,0,Weather,0.9984535031133669
West,2014-09-01,3,0,None,0.83961116191371
West,2014-09-29,2,0,Weather,0.9142687836330319
West,2014-10-27,1,0,None,0.8441040999441956
West,2014-12-01,1,0,Weather,0.9232557146480439
West,2014-06-02,4,1,Weather,0.8143875053031407
West,2014-02-03,3,1,Strike,0.9499344974849903
West,2014-03-03,1,0,None,0.8067463114508435
West,2014-11-03,1,0,Strike,0.9071594989078237
West,2014-08-04,4,0,Traffic,0.9235830775975682
West,2014-05-05,0,0,Weather,0.9235915962617713
West,2014-01-06,3,0,Strike,0.9269211195849058
West,2014-10-06,0,0,Traffic,0.98391910766308
West,2014-04-07,2,0,Weather,0.8219245242134151
West,2014-07-07,4,0,Weather,0.84120212761891
West,2014-09-08,3,0,Weather,0.8239225261230946
West,2014-12-08,3,0,Strike,0.8386209092778218
West,2014-06-09,0,1,Traffic,0.958206049883321
West,2014-02-10,0,1,Traffic,0.9389057685602135
West,2014-03-10,3,1,None,0.8185350209397807
West,2014-11-10,2,0,Strike,0.988846082743755
West,2014-08-11,1,0,Traffic,0.8813445339754116
West,2014-05-12,3,0,Traffic,0.9957199978967315
Central Asia,2010-12-27,2,0,None,0.8534375938814638
Central Asia,2011-01-31,4,0,None,0.813669213012828
Central Asia,2011-02-28,1,1,Traffic,0.846000957123496
Central Asia,2011-03-28,2,0,None,0.8334608655673557
Central Asia,2011-04-25,0,0,Strike,0.9298441030570659
Central Asia,2011-05-30,4,0,Strike,0.9587981497838061
Central Asia,2011-06-27,2,0,Traffic,0.8682957928428671
Central Asia,2011-08-01,0,0,None,0.8240941105069771
Central Asia,2011-08-29,1,0,Strike,0.9424362432808364
Central Asia,2011-09-26,1,0,Traffic,0.9601691131070194
Central Asia,2011-10-31,3,0,Weather,0.9225416459951662
Central Asia,2011-11-28,0,1,Strike,0.8657225050936919
Central Asia,1900-01-01,0,0,Strike,0.8212862708067941
Central Asia,2011-05-02,0,0,None,0.9815854004137294
Central Asia,2011-01-03,3,0,Strike,0.9921750519086184
Central Asia,2011-10-03,0,0,Strike,0.9334043949878216
Central Asia,2011-04-04,2,0,Strike,0.9926908307702256
Central Asia,2011-07-04,3,0,Traffic,0.8744857874864086
Central Asia,2011-09-05,3,1,None,0.8816569282846672
Central Asia,2011-12-05,0,0,Traffic,0.9001350457210228
Central Asia,2011-06-06,3,1,Strike,0.90638208490096
